comments,Helpful
"purchased this lantern because of the size of the light... had purchased a cheapie from walgreens for / the price, but that wasn't very bright and just a wind-up. so much better to have solar and a large, real bulb. it's for emergency, but i've used it a bit... and keep it charged up.",1
"i'm not a user of these headlamp bulbs, but as another driver encountering these headlamps on the road, they are like piercing laser beams. if you want to see better, use the standard headlamps, save $$, and use high beams only when necessary. thanx.",0
"yes, the card doesn't work with xp when you install it. it's not brain surgery; in fact, it's rather easy, and you will be up and running in no time. also the second card isn't supposed to fit into the pci slot the same way the other cards there do since it does not have a pci connector! unlike the main card it does not actually go in the pci slot.",0
"i recently purchased the racksack for a summer vacation trip. i was initially disappointed when i received the carrier because i was under the impression that it was ""made in the usa"" not china. weathertech produces most of their products here in the us so i thought this one to be the same. they do claim on the box that the carrier is us designed and engineered and i will agree that it appears to be well made. i had no issues while traveling and will admit that most of the time i was driving mph +. i would have rated this product stars if it was made here in the usa. got to support the us economy, not china's.",0
"we ordered this for an f based on the size. while the product worked well for the smaller cars it did not fully cover the truck windshield. we measured the windshield first before ordering so we were both a little suprised it did not fully cover the glass. we will keep this around for other vehicles as it does work well, but don't expect this to cover as much glass area as advertised.",1
it was simple to install on top of my rv. i was able to put a cover over the panel and keep getting the sunlight to charge the batteries. it charges even through glass on the inside of the rv.,1
"i am installing this in a ford / ton pick up. haven't installed it yet, that is why i am giving it stars. this lines up perfectly in the spot i picked for it and it gives me back my glove box, which use to be occupied be a heater from a mustang. the plenum gives me defrosters as well. after the motor is installed, from what i've read, i'm sure this will get stars. a perfect fit for my application!!",0
don't just leave it conected to the battery for a long time. it will boil the battery. used on a car battery last year and had to replace the battery in the spring because the charger had boiled the battery and killed of the cells. works great. i have the volt to for the lawn mower and other things. but remember not to just leave it connected and come back in months. you'll need a battery.,0
the price is a bit steep but i think overall it is a good product i gueuss it's as good as any. but i usually go for cheaper things!,0
"i guess the network aspect worked fine (i am assuming this because i don't know what the heck a network). but the salesman promised me that i would be able to achieve cold fusion with this and a rubber band. but don't be fooled, it doesn't work.",0
"helps you keep an eye on the electrical system far better that a simple warning light and should give some advance warning of an impending failure of thecharging system if you keep it hooked up and keep an eye on it, especially at startup.but i had to devise a cardboard shim to wedge it in place or it would frequently dislodge itself from the lighter socket.",1
"if you don't know anything about oil then its very easy to associate expensive oil with being much better.when i first got my gsxr , i tried a few of the expensive oils since money wasn't really an issue with my new toy.theres no performance increase with royal purple motorcycle oil. you wont get more miles to the gallon. itwont make your engine quieter.i now use cheaper regular full synthetic motorcycle oil that costs half the price and i can't tellthe difference between that and when i had royal purple in there.royal purple is too expensive and not worth it. its more expensive because they spend moreon advertising and color it purple i guess.if you really want to spend more and the best for your engine then just change the engine oil more often.",0
"beautifully designed speakers but we orderd them thinking we could directly hook up to what we have-nope. unfortunantly we decided to return them. vanns was wonderful for the return,shipping and everything.thanks.",0
i'm a little disappointed in hi-lift jack. top is piece and welded in the middle. should have been one piece. they supplied a bolt rather than some sort of quick release pin to attach it. a bolt with a hand tightened nut will vibrate loose during transport. the hook on the bottom could have been a little deeper to grab onto other items other than round bumpers more securely. all in all a good add-on for your hi-lift jack but it could have been designed a little better.,1
i read about this product in consumer report and was exactly as described. went on smoothly.shined to a bright finish. the wax provides a durable coat.,1
"the item is great for backups and to share files, the thing here is that is not to fast if had a network working on /mb, if you have one running on a mb and the pc's having this type of card to, you could get a great performance.the trial software that it comes to connect remotly it's wwwoooooowwww, you have to try it.",0
"just spend a little more money and buy the iridiums, trust me. these only lasted one month. the iridiums lasted over a year",0
"i am so mad at amazon the text below is so wrong, amazon needs to stop cutting and pasting there ad's and hire someone that knows the product there advertising. see errors below.product features* a function rotary switch prevents overcharging* made for and -volt batteries* -amps help emergency engine starting* -amp fast charge charges batteries in - hrs; -amp trickle charger charges batteries in - hrs* led lights display charge statusthe text above is not correct (product features) () there is not a function switch on this model. () this is not capable of charging volt system. the photo is not current to the model there selling. i bought based on the text above and now i do not have the time to return before christmas and will not be buying again from amazon due to there gross negligence on there advertisement . the gift now dose not have the functions desired by recipient. thanks a lot amazon ( morzons )",1
"ok, just to confirm other reports... yes, there is a ""hiss"" in the new g shuffle. i still love mine though. the st shuffle does sound better. i still love mine.the ""hiss"" is noticeable when using high-sensitivity iems... etymotics, shure, and the like. it does not show up on my akg k, or akg dfs unless i crank the headphone amp up.the ""hiss"" is steady, and doesn't increase when you crank up the shuffle's volume.if you're using the apple earphones, you probably won't even hear the hiss.so there. :p",0
"i got just few weeks ago,it is amaging. it works good my treo , it is helping a lot my sales and my presentation.",0
"have one on a buick skylark. i like the leave it in ,-, miles. i skip the cleaning kit, as it is $...for $ i can buy a new filter, and after that mileage, i do not want a used one. so i do not clean it at all, better cost effective is throw it away after , and install a new one. cleaning kit is not cost effective, just buy and install a new one. yes, it is supposedly guaranteed for one million miles, or years, but that is stretching it.....after , miles, i have my money's worth. out it goes.",0
this is a decent multimeter that seems accurate and helpful for testing my electronics. the only issue is the time it takes to lock onto the correct range. there is no way to limit the range that it will search so sometimes it can take a while.,1
purchased supposedly new and price was cheaper than anywhere else. card contained existing files and could not delete them. basically was of no use. returned to amazon and recieved full purchase price.,0
"i returned this product bcos it showed signs of usage, but even if it was % factory new i would still return it becausemagnification doesn't work on binoculars spotting or rifle scopeshere's the reasonfor you to have a clear view like -xmm / magnification has to be bigger than mm. so this scope is only useful when- magnification is used you still see the image when times magnified but it is not that usefull, low contrast and you cant look at it long time.soi ordered same thing x (amazing price from amazon) and wont be buying anything adjustable in the future. i did my study.so for magnification to work you need to have at least mm lens. it is simple math.you need certain amount of light to go into your eye.",0
"the power inverter we received was labeled with the name and model number of the one in the picture but did not look like the one in the picture (which is one we had before, loved, and used until it wore out over several years of much use). this must be a newer, updated model that we received but it is not very powerful, and the power cuts in and out, it gets hot to the touch in just a few minutes of (proper) use and is not worth the money. keep shopping!!",1
"i purchased this device with high expectations after reading reviews by several persons, only to discover it does not work on several obd ii equipped japanese vehicles i've connected it to. it attempts a search of the vehicles' computer but the end result is an error message on the scanner's display screen. i just tried it again on my brother-in-law's toyota matrix only to get the same result.even more disappointing is the lack of software updates for cp which has also been noted by other reviewers who've purchased the device.",1
"i bought this as a portable fuel tank for camping with a generator and atvs. one thing the details don't tell you when buying this is that it is not recommended as a ""portable"" fuel tank... nice that they tell you before you buy it... not. but i use it anyway and just rigged up a grounding wire (recommended) to my truck. the unit uses gravity flow to work, therefore the bottom of the tank must be higher than anything you fill. my pickup sits high so it works... if you just have a standard pickup, even an adult atv/quad could be questionable. filled with fuel this tank is heavy, so once filled and in your pickup, you'll need the hulk to lift it any higher if needed.again as i stated, it works for me, but i could see how this may not work for everyone. the quality is good and i have had no problems with it at all.happy pumping :-)",1
my honda has k miles/ primarily have used mobile ... have searched everywhere & have been unable to find independent lab analysis for various brands of synthetics. the internet is flooded with amsoil lab specs but i do not trust the results. anyone know of lab analysis truly independent?,0
"the bouquet leaves one spellbound .come on ... it's brake fluid ... when the weather breaks i'm doing a brake job on my jeep. i assume the fluid will be just fine.lol,rich",0
"i plan to use this tool to replace the locking strip on a classic car. i have not used it yet, so i can't comment further.",0
"our house has two sump pumps in our finished basement. i purchased the powersource to be a backup power supply during a loss of electricty. i chose this after considering a dc powered back up sump pump. the only advantage the dc powered pump had was that it would have been a complete spare pump should one of the main pumps fail. with the powersource backup i have backup power not only for the sump pump, but also a power source to power radios, computers, phone, small electric heater, etc. in case of an power outage emergency. there was no mess to install, since you just plug it in. the battery is rated to last as long as the dc battery i was considering so i don't expect that to be an issue.",1
well its a cute lil power pack. loads of features. be sure to check out the finish. awesome for the price,0
"this product works well. it has a low clearance to fit underneath many vehicles. the built in funnel keeps oil off your garage floor or driveway. holds all the oil for most mid-sized or smaller cars or small suv's (which is what i have). you can store it sitting up or laying down and either way, the cap sits at the top...so even if it's not a total seal, you won't end up leaking oil all over the place unknowingly. i like this product.",1
"this radio basically works as advertised. the description said there was a fine tuning control embedded in the tuning knob but i haven't seen it. i can't get any tv audio but then over the air tv is difficult to get where i live in any case. i am able to tune in the am and fm stations that i listen to, which are not particularly strong signals and are a bit tricky to get on my other radios so it's good enough. when you charge the battery by cranking for seconds the charge doesn't seem to last for a particularly long time.",1
for several years i was having a problem with the sylvania silverstar bulbs burning out every to months. i loved the light so much that i tolerated it and replaced them with the same bulb.i was using the practice of letting the camry turn the lights on automatically with a turn of the ignition key. the process was () lights turn on () engine starts. i could see the lights flutter a little during the starting process.i then experimented by manually turning on the lights after the car was started. it has now been years with no bulb burnouts. i believe turning the ignition with the lights already in auto on creates extra wear and tear resulting in more frequent burn-outs.,1
"i've had the intake installed for about mo. now. it definitely has an effect at k rpm and above, it wants to pull quite well at higher rpm! the fuel economy wasn't what i expected (no improvement) but i can't keep my foot out of it. a little bit more noise, but barely. installation was easy (about min, i'm a perfectionist) but the foam gasket provided was about "" too short to install as instructed. all in all, worth a couple hundred bucks for the increase in higher rpm power and fun factor.",1
"looking at the three versions of this: w, w, w, i found the technical details on the b+d site helpful:the w has a mah battery, this model # cpixb (the w) has a ah battery, and the w a ah battery. it looks like they are progressively heavier, but i can't find accurate figures on weight or dimensions.input - . vdc, .aoutput - v ac hz-w for minutes, w continuousbattery - ah, nimhusb - v dc ( ma)- *approximate talk time based on average results using commonly used cell phones. results may vary depending on features/cell phone used.november update - i ordered the product. one negative is that the power adapter provided to charge it is only for v countries (the us, basically)... i wasn't able to put it through any significant use so far, but i will try to test out how well it recharges electronics and how well the battery holds.",1
"the lids on some of the oil quarts were not secure, and there was oil that leaked through the box, when it had arrived. i would not order this on-line again for this reason.",0
i was buying this cable to try to connect two computers! it did not work that way. further research that you can't do that. it is against the usb specs. so it has to be a computer and a peripheral but i never found a peripheral that has male-connector! can anyone show me one?why did they create such cable in the first place?,0
"this item is of good quality. the gloves are ok, although i prefer nitrile. the actual shield is excellent. the little keychain bag is cheap quality though. it tears easily, i recommend you buy a separate cpr shield holder made out of nylon or leather.i also recommend you purchase this kit elsewhere. $. is too much shipping for such a small item, i recommend you get it directly from bp medical supplies website, or through dixie ems supplies.",1
this netgear mr is a good wired router but not a good wireless router. major problem is that i need to keep rebooting the adapter every minutes as it drops my laptop connection but it performs well for a wired lan and its cheap. i guess you get what you pay for.i am going to return this and buy a d-link.,0
"first of all there is not much to review about a car wash product. you put the stuff in a bucket of water and you wash the car. the price is a little steep for the amount of product you get. the water gets very bubbly when you wash the car, and it smells like bubble-gum.if i had to do it over again, i'd just go to the store and buy some car wash there.",0
"good price, and it came promptly. i did not need to use it on the trip i just took, so i can't say anything more at this time.",0
"the g does not support virtual pc. if you want to run dual operating systems, do not buy this computer! i'm stuck running two computers now.",0
it's hard to rate a product a fills a hole- it does that. i mistakingly assumed it uncluded a pin to hold it in place.,1
"it works great for the price, but it should say one blade in each package and should be bout in pairs, some what misleading with the price, does any one buy just one blade???",0
"have a saturn outlook xr. the bosch icon wpr e is correct for my vehicle. i had to learn the same lesson. the lock assembly is quite sophisticated for something as simple as a windshield wiper. the release mechanism and guide rails really emphasize the need to correctly id the vehicle you're trying to fit. (i thought i would be ""cute"" by going to wmt and pay $.......not!) merry christmas",0
it works great - the only drawback is the solar panel is not attached that well since the plastic frame could break if handled rough. otherwise ok. no more battery flashlights for me!,1
"this is definitely not authentic microfiber. before even reading the label i could tell it was made in china. if you want the real stuff, buy something made in the usa. i recommend the sonus brand from autopia(dot)org.",0
"i have not had the need to use it and hopefully i won't ever have to. as for the shipping, it was fast, purchase was simple. would do again!",0
"this camper toilet is easy to use , clean and refill. i like that it sits up higher than other models and has the larger waste tank capacity. the only thing to be careful of is the difference of pressure that can build up in the waste compartment - open the flush valve slowly and always with the lid down cause it can spray back up sometimes.",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"having grown up in a gas stations, service shops and the race tracks in the midwest and west coast i have never seen anything as crude, unprofessional and amateurish as these head lights. never in over years as an active car enthusiast have i seen the low quality that was used to produce these lights. i have probably changed headlights in my life time and never once did i see one with glue all around the lens. it looks like they were recycled and poorly at that. there are buff scars all over the lenses, glue globs all over the lenses and as questionable as the manufacturing i have no faith in performance or duty life. it these were $. lights on one of the auction sites i would expect the workmanship, not full price, name brand and a reputable brand at that. not impressed, bet they don't last a month....",0
"nothing queer about this steering wheel. its looks match its performance. it responds magnificently to your every move. i purchased it to work with my &quot;need for speed iii&quot; cd. perfect match. the first thing you should do though, is clear a good spot on the floor and maybe get just one adhesive, of your own. the small pads are not good enough, but once you get it down, your good to go.",1
"this mirror does increase the area of rear view and helps people who have limited mobility of the neck. it is very easy to clip on regular rear view mirror.but it does not fit the rear view mirror if you have a gm car with onstar controls on the rear view mirror. other disadvantage is glare at night, so much that you cannot use it at night.",1
product covers full back seat plus backs of front seats (including headrests). thicker and sturdier than i expected. the tan is actually more of a olive green color though.,1
"received notice that they could not deliver because i was not home, which is fine. i went to call the number left by onetrac after second notice. when i couldn't get a hold a them and then recieved notice that item is being return due to an undeliverable address and was refunded to cost but not the shipping cost and i am not happy about this at all.but back to the product, i went out and bought it at another store and used it on my truck and it worked great. it is a time consuming process but leave the paint smoother than glass, would recommend to anyone.",0
"i bought this product primarily because of the claims that unlike other products it conforms to the shape of your windshield, thus making for more productive ice removal. well, don't believe it. at the low temperatures at which you'll be using this product, it doesn't bend much. i found that it doesn't really do any better than any other ice scraper. the relatively soft plastic is also a detriment. if you want a good ice scraper, go for the harder acrylic type. when scraping ice, the harder the better.",1
"i haven't had a chance to really use the epson scanner too much. after a bit of research and other people's comments, i decided to go with the epson. i was using an old acer scanner before. i ordered this for the church, where i work. i mainly use the scanner to scan other people's articles that they have typed up to place in our announcements. it works great for this.",0
"this light was purchased for a nissan altima. the description did not state whether it was for high beam or low beam. (it is for high beam). unfortunatly, i bought this for my husband and he was after the low beam. we sent it back without any problems.it would have saved the headache and shipping cost of returning it, if the description had stated this fact.note: the description on the package does not state this fact either)",0
"it really was great; the only thing missing was a third prong for the laptop. otherwise, it was very good and easy to use.",1
newly charged batteries need a load to reduce the surface charge and give a true battery health reading. this tester works great as advertised,1
"after reading the ""review guidelines"" i see all review material must be of a positive nature. they want to hear only positive things abut your purchase. ok, product was as advertised.",0
"if you are looking for headlights for vw jetta , do not buy it!!it is my first time writing a review. when i received this stuff. i was very happy. so i tried to install it. i tried many times. but i couldn't put it in the hole which holds headlights. finally, i found this hella headlight is a little longer than my original one although the model number is exactly the same . what can i do now?? now i opened the box.so i lost this bucks......i will not buy any parts on the internet. i will directly go to the dealer's shop although it is expensive.",0
purchased this item to cover a major blind spot. the mirror offers a great view but images in the rear view vibrate which makes them distorted. tried putting sponge rubber to provide increased padding support against existing mirror but this only eliminated some of the vibration. tightened the mirror as tight as i could with out breaking the existing mirror and this did not eliminate rear view vibration. finally gave up and removed mirror. i was surprised at how well it did in eliminating glare from headlights of cars behind me.,1
"this tire gauge works very well, and is consistent in its readings. at first, i had difficulty finding just the right angle of approach so as not to allow air to escape. once that was done, the gauge more than fulfilled expectations.i have one suggestion to the manufacturer: your instructions should include an alert to remove display's protective cover.",1
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
i put these on my f- a few months ago and about a week there after i drove days from texas to virginia and one of those days i experienced an insane amount of rain non-stop for hrs. my driver side blade (a) are ok in the lower and middle portions of the blade but streak very much at the top. the passenger side (b) simply jusy streaks. i'm not sure what's so great about these wiper blades besides to locking mechanism but i think my oem ones were honestly better. it sucks becuase this product got such good reviews and it's hard to believe out of all the good ones i'm the guy giving it a low rating. i will probably try the rain-x ones next and just save these for a backup.,1
"i bought this to cover my stove downstairs which i rarely use. with this i gain extra counter space which i use to put my juicer, and other kitchen gadgets on. i should've bought this long ago so that i don't need to cram all my kitchen gadgets in the cabinets which you end up forgetting about.only con that i see is that it doesn't fit the standard stove perfectly",1
"i really loved these shoes when i first got them, but within my first couple times of wearing them the plastic piece on my right heal starting popping off. the heal is completely hollow. naturally it popped off while i was walking the other day and i lost the plastic piece forever. i really liked the shoes, but they didn't last more than two months.",1
i was a bit disappointed that i only received one wiper and the wrong size for the front windshield. must have misread the description...this wiper is for the rear window of a gmc yukon. have not put it on yet.,0
"after reading many reviews and researching online i decided to try herculiner for an unorthodox use ,it just seemed like it was going to work fine ; i used it to create a protective coat on the bottom of my emotion glide kayak , since it was taking a lot of abuse launching of concrete boat ramps and from rocks and logs when i stopped at the river banks , it got several deep scratches and adding this super though liner to it sounded like a good idea , but ...nothing sticks to polyethylene , no glue or coating , this plastic is very though to work with , the herculiner looked very nice , but it just peeled off any time it came in contact with anything rough in big chunks , i know it was not supposed to be used in this kind of application but a disappointment none the less .later on i found out , quite by accident , that rubberized undercoating for cars works great on poly , and is very resistant to abrasion so this worked great on my kayak , success finally !!",0
i used this pump to remove about a quart and a half of transmission oil through the dipstick tube. it was slow and you had to fool with the flap but it worked.,1
"i don't think the description clearly states this, but be aware that this is not a stand-alone product. the gauge will not work unless you already have a compressor to connect it to.",0
"i am most pleased with this multi-function power pack although i have, as yet, not needed it, thank god, to use it to jump start my caddy. there are lighter duty models which are adequate to jump start cyl. and most cyl. models. i have one of those for my toyota. only fall back of this heavy duty model is that it has no compresser, but you can purchase one for $. in wal-mart. i have used the power source (there are three grounded outlets) and the searchlight. the unit is a great insurance policy, and most useful for a power failure, if you don't have a generator. the price through amazon was about $. cheaper than from manufacturer who actually suggested buying it through a reseller.",1
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
"this well footnoted book makes a much needed critique of organized religion across most denominations today. historical roots of many common practices are explored and several conclusions are inferred. in my years of pastoral ministry, i share many of the observations and concerns made by the authors. i do believe that in their zeal to confront error they also error in many of their conclusions, in fact, ""throwing the baby out with the bath water"". i believe we can drive into a ditch on either side of the road of god's truth- in the end a ditch is still a ditch.the biblical model for the new testament church is clear; they meet corporately together, devoted themselves to apostolic doctrine and they cultivated communion and deep fellowship ""from house to house"" (acts -). it's not one or the other - it's both!",0
"i read (and re-read) the instructions that came with this unit and in one section it has instructions to 'not' attach the clips directly to one post of the battery, but instead to have a length of wire attached to one of the posts if the battery is out of the vehicle. later instructions don't say this. it's simple enough to attach one of the alligator clips to a ground on a battery installed in the vehicle, but i find it ridiculous to suggest that i need to attach a ""jumper cable"" to a battery outside of a vehicle, just to charge it.the leads (alligator and other) are just too short. another inches would have made them more usable.i do like that it fully charges the battery ad then goes in to a maintenance mode. i can leave it attached for a couple days without worrying about it.",1
it worked and delivered power to power the video game we need it to run. but the cooling fan didnt work rite out of the box.,0
not using this for a tire do not want to mislead someone that is.put it in my pool for winter to prevent ice. i will not know if i like it until spring.,0
"it's a powerfull energy fount, if you are looking for this kind of instrument, for price and features buy this one...",0
"compre mi coolpix tres dias antes de irme de viaje en un crucero, asi que tenia poco tiempo para aprender a usarla si es que queria tomar fotos con ella. la es facil de usar, con menues faciles, modalidades predefinidas y solo los botones necesarios. el manual es exhaustivo pero facil de leer con muchas ilustraciones.el &quot;form factor&quot; de la camara es muy comodo siempre que no seas de manos grandes. lo de los modos pre-programados hace la vida mas facil o puedes usar el modo csm para mayor control. la tienes decenas de parametros que te permiten miles de combinaciones posibles para una foto. el problema a veces es encontrar donde cambiar un parametro. muy lenta para encender, para grabar cada foto (- seg) y para salir del modo de &quot;ahorro de energia&quot;.pero definitivamente ofrece mucho mas de lo que esperas. el precio es una ganga. la compraria de nuevo si la perdiera.",0
"i bought this battery mainly to power my portable fridge for camping at night when the car is not running. during the day, i plug my fridge into the v outlet in the back of my honda element. anyway, this battery has been plugged into the wall outlet at home for over a week now. for some reason, the needle on the dial gauge can only go as far as . mark which is kind of in the middle of the ""ready to use"" green area. the highest mark is amps. this tells me the battery can not be fully charged to its capacity.",0
this product has no heft to it. why? the handle is hollow and seemingly made of cheap plastic. there are a myriad of other materials that would have made this a better life-saving tool. it is much too expensive for the cheap materials used.,0
"i have not tried this drive yet i am still waiting for it so iw ill update this in a few days i jsut wanted to let people know that when a drive says gig or what ever the size it is not gig. that is a marketing ploy because the way the metric system is. the actuall drive is smaller because that is how the computer reads it. no matter what drive u buy (external, internal) and no matter what brand you buy it is the same i have looking into this completly and asked my professors about it at virgina tech. so dont worry about that but if it is anyhting like the other two internal wd drives i have it is going to be awsome",0
"the fabric is pretty thick and tough and seemingly water proof. we took it on a six hour drive in light rain with no water or dampness on the inside. the biggest problem was the zipper. it can be very difficult to close especially in temperatures below degrees. in cold temperatures it becomes very stiff. attaching it to the vehicle requires some ""jimmying"". it requires two attachment points per side on all sides so if you have car top rails on sides (front/back or side/side) you may need to get creative. look to see if you have any holes in the rails to attach clips for the sides that may be ""missing"" rails.",1
"i was attracted by the reasonable price of this item. like some other reviewers, the first time i tried to use it, the unit blew the fuse out on the minivan. it did work when i plugged it into another car, but what a hassle... also, the cord is stiff, making it difficult to stretch to the full length. so a quirky little product with some value -- purchasing again, i would go for a larger, sturdier unit.",1
"it's a cheap set of feeler gauges, which come well-oiled because they'll start to rust the instant you wipe the oil off. that's just the nature of the beast with these things.to their credit, they put the ."" feeler on top and followed with the ."", ."", and so on. this greatly helps to keep the paper-thin gauges from getting mangled when folding the unit up after use.",1
"we purchased this pullzall two months ago, and have used it about times. it has a nice ""overload/auto reset"" feature to stop you from damaging it. it just stops if it is above capacity and gives you a red warning light. that worked fine for a while, but on the th or th time it started flashing all the lights, then they all went out. it now no longer works. i wouldn't reccomend this tool if there is any chance you are going to be overloading it.",1
i've owned several of these over the years and never had a major issue with one. a little bit of force always gets the plastic needle seated in the bleeder until its time to pull it out and switch wheels. remember to empty the bottle into a bigger bottle when you move to the next wheel and you shouldn't have an issue with leaks or spills. i've never had a problem finding a place for the magnet to stick but have heard of people using part of a clothes hanger to hang it in place while pumping the brakes.,1
"maybe i should have known by the price, but i was surprised to find out that just the center panel of fur is sheepskin. all of the surrounding fur is fake (ie polyester or something) and it definitely feels like it. i returned the two that i bought, since i wanted something with more sheepskin.",1
"it should not move. but it does. which makes it virtually useless for the intended purpose. i suppose there are workarounds. but then it is no longer useful as a quick way to get your car up to change the oil. also, it's about four inches too low, unless you're a skinny guy or gal. for the money, you're better off paying a little more and getting some good jackstands and a nice little hydraulic jack.",0
i am thinking this is a good prodockt but the ipod neads to be abel to look good because i mean u did just spend + and i rtated this as i did becas the st dayi had itit looks like crap becase i put it in my pocket and it now hass a million scraches on it my tip is get a case and dont tuch or do any thing to it unless the case is on it it is just that fragel so if u want a good prodoct get a case or dont lisan to me and well let your ipod look like my ipod dose,0
i have an jeep cherokee known for running hot!! and i ran it through w/antifreeze and did not notice a difference then ran it w/straight water and it ran a little cooler but it still overheated going up hill in hot weather and sitting in traffic.,0
"i have purchased mcgard wheel locks in the past and can't say i ever had a problem with them. i was most pleased to see that they now come in a set of five as i needed to also secure the spare tire on my boat trailer. also, since my last purchase, mcgard has improved their key by making it into a socket like device which makes it easier to use. i would like to see the set come with two keys, so i recommend that anyone buying these locks to spend the few extra dollars and order a duplicate key after you receive your locks and keep it in a secure separate place just in case the original becomes lost. thanks rb...",1
"do not buy this if you have a full size pickup. i assumed since it was a dodge ram seatcover, it would fit my ram pickup.",1
"this is one of the many extra packs i purchased, trieng to get rid of sound vibrations in my car...............never worked how i expected. this is not a miracle product........",0
"it's nice that it has disposable liners with it, but it's really tough to put them in. it takes a long time to hook it in right. otherwise it does the job just fine. however, the shipping took a really long time...",1
"this charger is a very nice charger. prospective buyers should be aware (i was) that there is no automatic shut-off when battery is fully charged. there is a timer to regulate the length of charging time. i did not realize by the specs & write up that the ""tester"" was a simple volt meter. i already own or of those on different testers. even though there is a convenience factor to the meter being mounted in the charger - i would not have paid so much more for it had i realized a voltmeter was all that it is. also i would have liked to see a sturdier set of wheels & tires that would make it roll better in gravel & dirt. i am certain that the high quality of this charger will give me many years of service. the year manufacturers warranty is great. shipping time was excellent.",1
"you can't beat the price on this, but it's very cheaply made and i always find myself worrying that one day the key will not unlock the thing. have had it for about months and so far so good though.",1
"so i spent countless hours researching every tv on the market. i finally decided on this tv when i was in circuit city. while i was there i happened to bump into a technician that installs the tv's for c.c. and best buy. he told me that this tv was great, but after a couple of years you would notice a deterioration of the monitor quality(i.e. green streaks). he said to go to best buy and look at the display tvs that have been on the floor for more than hours. he recommended the samsung hl-sw "" p dlp hdtv or a pioneer plasma(if i could afford it). just ordered my samsung yesterday from amazon with the stand for $. not a bad deal, although i will have to buy a new bulb every hours.i still think that this sony is the better tv, but not in the long run.",0
"we bought five resqme's. each of our cars has one tywrapped to the left side of the steering column. they're there so they can be found easily in an emergency. we also have one on our keychains for the times we ride as passengers in friend's cars. our area of the pacific northwest is heavily infested with ponds, lakes, deep creeks, canals, rivers, and scenic oceanside roadways. each means a blown tire (and loss of control) could put us into the water. such a simple and inexpensive tool, near at hand, findable in the dark, can mean the difference between life or a miserable death. i hope we never, never need to use them but i don't want to die thinking, ""really wish i had spent a little on one of those window breaker gizmos."" (we rejected a hammer type device for the resqme's spring loaded breakers because swinging a hammer fast enough through the water in a mostly flooded car might be be impossible.)",1
"bb has been around for a while, and organizations have created supply chains using is.class, what have been major challenges for bb? how have organizations overcome these challenges?",0
"i really wanted sun shades for my car. this was nice, but expensive. i found a twin pack made by the first years for about a buck more at another store.they do a decent job, especially if you have a smaller car. i have a mid-size sedan and they just aren't wide enough for the rear door windows.",1
"this really is a great item for keeping things in place in the back of my fj cruiser. however, it has a petroleum base odor which i cannot get rid of so i cannot keep it in my fj all the time and have to remember to put it in when i am going to need it. i would give it stars if it didn't have that odor.",1
"i opened the box, try a couple of days. the pictures turned out to be fantastic, but i was expecting some other features. hopefully i can still return this camera and get a full refund.",0
"this product is great for cleaning and polishing jewelry. it makes it really shiny. but don't expect it to remove any scratches, even little ones. it doesn't. that's why i gave it only stars.",0
"the title says it all. the directory listing has lots of strange characters; consequently, i suspect it has flipped into -bit character mode. mb chips work fine.",0
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"updated a few months later:since i have dark interiors on my vehicles, i wanted dark grip pads. this is the only company that sells a bigger sized grip pad that is dark, so i ordered several packs.the pads work in my nissan senta, but not the old toyota pick-up.my first review said they didn't work at all in either car, but they have been working in the new car.",1
let me start by saying that i've never been upside down in a submerged car trying to cut my seatbelt off and shatter the window to get out but if i was there are better safety hammers/tools on the market. this one is lightweight and reminds me of a toy. i'm afraid it would break before the window would. it does have a sharp point and cutting edge both untried by me. it just doesn't instill confidence. look elsewhere and spend a little more for the real thing.,0
"lots of people purchase this product as a ratchet lubricant. my review pertains only to that use. while it smooths out the ratchet considerably, it does ooze quite a bit, leaving red gooey stuff all over the box or drawer--thus the lowered rating for a ratchet lube. i no longer use this product for ratchets; i use a competing product based on lithium grease.",0
