comments,Helpful
"these pants are an excellent buy for the money! i've worn them during two , mile plus trips and i wear them during some of the cooler days i ride here in montana. the leather is soft and the pants are comfortable.",1
"the allstar mini-jumper proved reliable and a worthwhile accessory on a recent trek to remote areas of baja california. the mini-jumper was able to deliver multiple jumps with little reduction in stored power. the standard booster-cable clamps were familiar and easy to use. the unit was also capable of charging travel accessories like cell phones, gps, i-pods. the built-in light is an okay idea, however its weight prohibits its use. its major problems would be weight followed size. while we were glad to have it, on a long trip where weight and space are at a premium, we would have looked at size more closely prior to selection. all criticism forgiven, once it bailed us out of trouble, now it's part of our permanent travel tool kit.",1
"very nice. heavy duty. easy to install. everything you need to get the job done. there were plenty of electrical connectors. i opted to purchase a new battery cable (battery to bolt-on end) so my cables would be exact length i needed without having them flop around and ground out. addl cost under $.. the solenoid is a little bigger than i expected (because it is so heavy duty) so it was a little difficult to find a mount location in my jeep, but i don't think most users would find it as difficult to mount in their vehicle. i ran the switch into the driver area so i can switch it on as soon as i open the door and then use electronic controls to unlock the rest. instruction were clear and accurate.",1
"ordered these thru amazon, thinking they might have more control on quality. surprise. seats are not as shown in picture, one had the a racing logo sewn into the headrest (big), and the other was just embossed with the logo (not even the same logo). seat operators were not same from seat to seat. they were 'universal' mount, although sold as fitments for our car.by the time this all came together, shipping boxes were discarded, and way too big of a hassle to correct (with no guarantee we wouldn't have the same problem. the dealer for a (items from china) have no good reviews, and now find that bbb has dropped them.thanks amazon.",1
these are very study plastic pieces that could only get better if they added a wide and narrow flat piece (like the blade of a trowel and flat-head screwdriver) other than that these tools come in very handy. i even accidentally stepped on one and it sprang back without breaking when i stepped off.,1
"the product came as promised. i had a question about the product pre-purchase to mopar that was answered promptly. i had a question post-purchase and have never seen a response. the product was easy to install, but the rails slide and my question was if there was a way to tighten them because we attached a snow board rack and want it secure. never heard a word once i purchased. so i'd say after-the-sale service from mopar was non-existent.",1
we really like these floor mats. not real happy with the wear-ability of them. the fibers are balling up and coming off in clumps and i would guess that there will be bare spots growing soon after only weeks.,1
"unlike the horror stories i've heard elsewhere regarding battery damage during shipping, my battery arrived (upside down!) in undamaged condition. there aren't many auto batteries that can boast that. after removing the original battery i cleaned up the corroded battery terminals with an acid-neutralizing spray. the new optima battery dropped straight in and i clamped it down using the original clamp and bolt. this battery fitted very nicely into my vw gti .t, no modifications required. i now have confidence in cranking the engine on those bitter winter mornings. the only negative is the price compared to similar capacity batteries and the shortish warranty. hence the stars. all in all, a good product and i'm happy with my purchase so far.",1
"got two of them month ago and set it up through a whole day. it really took me some time to figure out the right wire, because the diagram on their website is not so accurate for one of my car.(for avalon, the color of the wire for the door is not right). but once i set it up, it worked perfectly. i can control it at about feet away from it. although it's not feet, it is good enough. i gave it stars only because it is not as easy as what i thought to set it up, but maybe it is different in your case, depends on how good you are at electrics. :-)",1
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
"permatex rust treatment is a cost effective alternative to new fenders, tailgates, hoods and nearly any rusted metal surface. with simple spray on application, permatex stops rust on contact with a bubbling reaction similar to ""alka seltzer"" or peroxide on an open cut that you can both see and hear. besides the ""proof being in the pudding"" so to speak, permatex dries (after about coats) to a black finish that can be painted over with replacement or touch up paint, or a full vehicle or item paint job. i have used it on the fenders of my truck as well as a wood stove cover plate to convert a fireplace to take a "" stove pipe. while not reccommended for high-heat, permatex performs to a very pleasing standard. it stops rust for less than half the cost of other alternatives and comes in a simple spray can which leaves no messy paint brushes or rags behind after the job is finished.",1
i bought one of these about months ago and couldn't be happier with it. i'm a car nut and my hands get tired from wringing out absorbers. you do have to find a place to mount it. i just found some wood and put it on the inside of my garage. i'll post a picture. the only reason i only give it stars is because i think it should cost / as much.,1
its not water proof. it just rained and now my cars soaked. the only reason i bought this was to keep the car safe from the rains while i wait for my back window replacement to come. i'm sad. it fits like a charm and is nice and all that but far from waterproof. and i did expect to see a soft interior but its not lined at all. its just one pice of fabric. inside and out are identical. just to let the others out there know.,1
"main sticking point: the product description says, ""comes with access to innova.com repairsolutions which gives trouble code definitions, a full diagnostic report, probable causes, most likely fixes, and more.""the problem is that you have to pay for the report. you don't even get a free ""generic"" report. the supposed ""software"" that comes installed sends you to innova's web site where after a long and convoluted registration process--your private info, your car and vin info--you get bumped to a page where you have the opportunity to spend even more money for a report of the problem.",1
"giving this four stars...five for styling, overall looks and quality.three stars because they are more than "" diameter if you include the stone guard.i had to send these back because they would not fit in the "" cutouts on my charger. the lamp housing is "". but there is a screw on both sides of the lamp bringing the space needed to -/ inches. then add to that the rim/bezel of the stone guard that snaps over those screws, and you will need just under -/"" for these lamps. my car had zero extra space. very disappointed. be sure to check your spot carefully.",1
"i purchased this scanner and hooked it up to my subaru forester. it didn't work. when i called the company, they immediately knew of the problem, and told me i would need to ship the code reader back to them to have the chip re-programmed. best part is that they want me to pay the shipping! innova should really recall all their scanners and fix them, or offer free shipping to have them reprogrammed. it might work for many other cars, but the subaru is obdii compliant, and the code reader should work out of the box.",1
"it's nice that it has disposable liners with it, but it's really tough to put them in. it takes a long time to hook it in right. otherwise it does the job just fine. however, the shipping took a really long time...",1
we ended up buying two of the heated seat cushions. used to have heated seats in one car but after spending $ to replace it and it broke again i decided this was the way to go. the only problem with the product is that it doesn't have any body. every time you get into the car seat it gets all squished up. if it had a firm seat and back to keep it in place it would be better but for under $.you can't beat it. the heat works wonderfully.,1
"just got these shades and they work fine for our honda civic ' and saturn ' - they're a bit smaller than we thought they'd be, but we just use the visors to hold the shades in place and they are fine (and make a huge difference in car temperature). the back of the package lists all the cars it fits - too many to list here but here are the measurements: standard shades are x , jumbo shades are x .",1
"pros: inexpensive, compact and thoughtfully designed.cons: no dc adapter, although there is a hole for an ad-on connector. no power cord and you need an extension cord to to fit in the recessed a/c port.recommend: yes!paid: $. on summer closeoutcomments: i bought this to jump start my ton dodge rv after winter storage. i've jumpped my gmc suburban and various other cars/trucks and it performed flawlessly and i live in an area where sub-zero temps are the norm during fall and winter.it is not a flashlight, warning light, battery charger, air compressor or dc converter! but it is a decent jump starter at an affordable price!!",1
"i haven't used this product yet, however i have used meguiar's car care before and i like it. the package came quickly. i was nervous about it leaking, based on other reviews, but i didn't have any trouble with that. also, it was packed in it's own separate box, so even if it did leak it wouldn't have damaged anything else in my shipment.",1
this was an easy product to install. my husband had it done in a matter of minutes. works great to open the screen door on the camper instead of sliding open the little door to get to the lever. i recommended this to my friends who have campers as well.,1
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"i wasn't sure how well this pump would work; but, immediately was impressed with how well it pumped the water out. it was easy to set up and change when the bottle is empty. it pumps the water until there is very little water left. works great for what i need it for, mostly larger quantities of water for making pots of coffee and cooking. even fine for just a glass of water.",1
"used this on a road trip recently to power a laptop. worked great most of the time.pros:easy to angleno noisy fanshuts itself off if overloadcons:pin on end of plug is not spring loadedthe pin not being spring loaded is a major problem with this device. most auto electronics are spring loaded at the end to ensure good contact for positive. in practical terms, it means the device will turn itself off regularly due to losing contact inside the outlet. you can plug it in and it will work, but bumps in the road or a very minor brush against the unit will cause it to lose electrical contact. this is easily remedied by pushing it harder into the outlet, but this problem should not occur. my gps was using an identical outlet and it never lost contact for weeks due to it's spring loaded design. this is a design problem and could be remedied by the manufacturer for pennies.",1
"i've had one of these for over a year. although it is advertised as being brightly colored for visibility, it can't been seen once you start into the garage because it's below the driver's field of vision. but it does help placement of the car and, as long as speed is slow, it's easy enough to stop once you feel that first bump. it stays in place most of the time. driving onto the tongue of the mat keeps it in place under the weight of the car. but in wet conditions, as the mat dries, it may stick a bit to the tire and be pulled out of position as the car is later backed off the mat. fortunately we can usually feel that happen and can place it back into position. to facilitate this, i recommend putting a small mark on the garage floor once you know where you want the mat.",1
"with a name like ""xl"" i expected this to be bigger when it first came. however, after having used it now for months, it really holds a lot. it works perfectly in our minivan (fits right under the middle console table) and the weighted plus velcro on the bottom does a great job holding it in place. we never use the lid but it's nice to know its there in case we need it.",1
"i read (and re-read) the instructions that came with this unit and in one section it has instructions to 'not' attach the clips directly to one post of the battery, but instead to have a length of wire attached to one of the posts if the battery is out of the vehicle. later instructions don't say this. it's simple enough to attach one of the alligator clips to a ground on a battery installed in the vehicle, but i find it ridiculous to suggest that i need to attach a ""jumper cable"" to a battery outside of a vehicle, just to charge it.the leads (alligator and other) are just too short. another inches would have made them more usable.i do like that it fully charges the battery ad then goes in to a maintenance mode. i can leave it attached for a couple days without worrying about it.",1
"the easy quick jumper is a cinch to use, but may not actually take less time than the tried and true conventional jumper cables. ok, sure you don't have to open the hood, but it actually takes anywhere from - minutes to charge up the battery in the dead car enough to start the vehicle. if you're in a hurry and feel confident in knowing what you are doing, jumper cables are the way to go. however if you want something that's safe, easy and are willing to allow a few extra minutes, the easy quick jumper is not a bad alternative and works extremely well.",1
very disapointed. it did the job but leaked terribly at the joints. i tried adding multiple washers at the joints and it did not help. the soap dispenser leaked teribbly also. won't buy another. i would ask for my money back but i did use it.,1
"i purchased the coleman ceramic heater due to a problem with my car which doesn't allow us to use the heat or defrost. i was very disappointed when i plugged in the product and no heat was given off at all, just a weak stream of cool air. i figured initially that the car must need to be warmed up but unfortunately, the heat was not affected by the engine warming up at all. neither levels of airflow produced heat. i suppose there is a chance that we received a faulty product or there was a problem with our cigarette lighter (although it definitely had power). i hope you have a better experience with this product. i was pleased with the speed in which autobarn returned our money, even if we did lose a good portion of the return for shipping costs.",1
"after owning a number of simple and fancy tire gauges, i purchased a few different styles from milton, a us company with a long heritage. after finding that i got different readings measuring the pressure in the same tire, i contacted milton and spoke with a fellow there who said that in the us, even the best gauge only has to be within pounds of the actual pressure. that was a little disappointing, noting that one can be low and another high for a spread of pounds on a tire that has a pound spec. when i complained about this, he said the important thing is to keep the tires inflated, and to the same pressure in each tire. he added, being off a few pounds is not a problem. i find that hard to believe with all of the safety warnings to inflate tires to the spec.",1
"this product is great! it allows you to stick stuff you either dont have room for in your car, or dont want in your car, pretty much on your rear bumper.fits like the description says.does what its designed to do.this product is not a heavy duty item. i am somewhat skeptical of the mesh on the bottom. however, i have loaded this bad johnny up with a medium duty rototiller and no problems.my only gripe is that it gets surface rust in a few spots. i would reccomend a better paint job, or paint it yourself.",1
i bought this a year back. it worked great for year. i always use this whenever i go for trips. it still works without any problem except it recently started giving some noise(probably because of the fan).you can definetely get irritated unless you have music on with good volume.,1
like the others i find that this doesn't stay still. every time we park the car it slides forward. i tried duct taping it to the floor of the garage - that helps but it still needs to be adjusted every few days.,1
"this is not a very good version of the accutire product...to large and clunky, and the guage faces away from you as you place it on the tire. i don't recommend it.",1
this seat cover was ok quality but the thing is it doesn't have holes for shoulder seat belts. so if your car has shoulder seat belt in the back don't buy it cause then you would either have to cut a hole or return it.,1
"big and heavy, but built for a lot of continuous use - plenty of ventilation and the case and sockets that come with it are perfect and built well.air wrenches are the way to go if you are looking for precision, though. with this electric and any other one, you need to finish off your job with a torque wrench.",1
used the charger in canada to charge our boat after daily use and it provided the power needed for the next day. it had done all we had hoped for,1
"amazingly fast shipping. i ordered this on tuesday and had it on wednesday with normal shipping. the image quality is better than expected, and works well in the dark. ir led's illuminate about feet as the description states. would have given stars but for the complete lack of instructions. as it ships, the camera does not produce a reverse image as you would need for a rear-view camera. you need to pull the little white jumper off the pigtail wires to activate reverse image mode. once you do, it works great. the seller should consider putting this information in the box or on their site.",1
"i purchased these ramps after reading a number of positive reviews online. unlike some of the cheap looking variants sitting on the shelves at the local express auto store, these rhino ramps are of exceptional quality. users will notice that each ramp feels very solid / stable with rubber stops on the underside (to help reduce the likelihood of each slipping).i read some reviews stating that these ramps worked well for [even] lowered vehicles. those claims are true depending on how far out your front bumper is from the front wheels. my vehicle (vw r) has a little over "" of clearance [from ground to front lip]. these rhino ramp 's are still too tall to allow my vehicle from rolling up without the use of additional extensions.- stars for being somewhat inconvenient in that the two ramps can not be stacked or stored with a minimal footprint.",1
"we got this because we were renting a car to go over the hill, over the day,to grandmother's house for christmas. rental in mind, i got this for it's ""universal"" factor. the rack worked great and did not cause any damage to the rental car, *but*...it appears the word ""universal"" is synonymous with ""rain gutters"". this is the reason we don't have a full compliment of stars. oh, and if you're wondering how i got the rack on without the benefit of rain gutters...yeah...um...(close your ears rent-a-car places), i ran a tie-down line through the car with the doors open and ratcheted it down, then closed the doors on the line. a bit noisy due to the wind whistling through the lines as well as the gap in the door, but we got to grandma's and back without a hitch.",1
"i use this product to paint the threads of a multi-part steel crucible that is inserted into a molten lead solder bather for up to minutes at a time, at temperatures of - degrees celsius. it works well to prevent most seizing, although as the product is used and you start to get down to the last amounts, it will start drying out and become a bit less effective. i recommend keeping the lid on and tightly closed when not in use.",1
"the sheepskin seat cover was a birthday gift for my granddaughter's th birthday. (thank goodness it was not the only gift from me). she said she isn't ""that kind of person"" (maybe she thought it was flaunting)to uose something so luxurious ..so i told her to give it to her mother whose heated leather car seat was no longer working. as she did not want to spend the $ it would cost to repair she had covered the leather seat and head rest with an old blanket.she is greatly appreciative of the sheepskin seat cover as well as the wheel cover which i ordered for all drivers in the family. i just thought the material would have been thicker: hence, stars instead of .(note: it is degrees today where they live and my daughter is very happy with her new seat cover.happy holidays. joyce levy",1
"the product works as advertised. however, it occasionally emits a high pitched sound which i identified as a hardware issue with the mini fan which resides in the unit. something is loose: either the case that holds the unit together or the mini fan inside. after i fumble around with the unit for a minute i get the sound to go away. but it's annoying to have to do this. i have only used the unit a few times so far. perhaps the noise will go away entirely...or it might come back and never go away. so i remain concerned. when the unit isn't hissing at me, it's great.",1
"just got it today. tried to start the car with it, but it wasn't enough juice, so i waited about three minutes with it set on a engine start mode. started it successfully after that. ran the car for minutes. turned off the engine and tried to start the car without the device. success. now it's charging in the garage. looks good so far. i agree with the previous review that the extension cord is too short.",1
i recieved the order a lot quicker than expected. seat covers were very difficult to put on and the directions weren't very helpful or clear so i ended up putting them on which ever way they fit the best. they didn't fit the seats on my ford focus very well but after a week or so they began to stretch and fit better.,1
"this panel comes with almost every accessory in the accessory kit, but the description on amazon wasn't clear. i'm returning the accessory kit today.this little panel is pretty nice. it is a little on the 'cheap' feeling side, but it works well and looks to be durable enough although i have not done more than basic testing yet. i have yet to decide whether i would have bought it for $ if i saw it in the store. i'm a solid 'maybe' on it still. i might have bought this one instead:powerfilm usb aa solar panel charger",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"i purchased my bonaire wash & rinse spray about - years ago and am basically quite happy with it, it works pretty well and i don't usually feel like i have had a shower if i am reasonably careful. i use it to wash my car and plan to use on deck also.question is, seems like after a couple of uses the soap does not dispense as readily as it does after refilling it and it seems like the level of soap does not go down, does anyone have any suggestions on how to remedy this problem, other than changing the soap each time?aloha",1
"a local grocery store has a loyalty program that gives a discount on gasoline. when i've built up enough points to get gas for free, i buy the maximum allowed. i fill my tank, and then put the rest into -gallon containers. the problem comes later when i try to get the gas out of the containers and into my car. this funnel is the perfect size to avoid spills, but the stem is not nearly long enough to reach into the tank. so i boughtthis guy, cut off the long stem and stuck it on this one. it was a perfect fit. i now have a funnel with a really huge mouth and a really long stem.",1
"lamps operated as well as could be expected for a compact dual design but within years, water entry had corroded the internal reflectors",1
"you could only put a few hangers on the bar before it would fall because of two much weight. the plastic ends are a bad design. if they were metal it could hold the weight. i decided to use rope to hold the bar up, it worked well for my cross country trip. the bar itself is extremely heavy duty, it's ashame the attachment ends are not.",1
"when i purchased this solar panel kit, i was not expecting anything fantastic out of it since the panels were low output and-quite frankly-cheap. when i used them to charge a low capacity v battery, which is really supposed to be used as a motorcycle starter battery, it charged it in about - hours in strong sunlight. it is definitely not the highest output, but i have been charging my cell phone from that same battery charge for quite some time now, it works for the purposes it is stated. i saw the panels measure up to about v in strong sun, but the current was unable to be measured on my ammeter (likely because it is too small). this product is great for starters and it provides a cheap but effective way to familiarize oneself with solar panel kits before going into bigger purchases. i would recommend this for casual use, but probably not as a heavy-duty power supply.",1
"the tool delivers on all of its functional promises - effective glass hammer, belt cutter and it's at the ready! i would suggest buying some adhesive velcro or some double-stick tape to mount it to the underside of your automobile dashboard. mount it under the steering wheel, and you'll always know where to find it.",1
"these are not quite as bright as an incandescent bulb but close enough that i can live with it. also, amazon is shipping out the older version of what is pictured. it has three regular led's instead of the two surface mount ones shown in the picture. this makes it longer by about /"" and not as bright.",1
"i've used this on a car that had the rotten egg smell and it cleaned up nicely. i used it on a car with no smell but a engine code indicating a low efficiency catalytic converter and it didn't work. for the price versus the cost of replacing the cat, it's worth a shot.",1
"well, my tonneau cover broke today and i was very sad. i've owned it for just over years. i've been very satisfied with the build quality and the performance of the product. today i had my truck parked in my driveway. there was a - knot windstorm blowing directly across my truck (from the side). the wind lifted the tonneau cover from the center, between the latches and on the hinge and was able to overcome one of the latches. the tonneau lifted and snapped at one hinge, two crossbar intersections, and both back latches. it is not repairable. i will likely purchase the same product to replace it.",1
"this product would have been given a star rating except for one issue. the material used for the ""l"" bracket holding the led light strip is plastic and will not standup to any modifications required to fit the f-, for the price recon is asking for this product i would have expected a more durable material. the f- has a safety catch on the right side of the bed that will not allow the led light bar to be centered or flush mounted. you have to remove the right-hand adhesive strip and relocate it about "" to the right and then notch out a grove about -'"" to fit around a / high extrusion from the frame. beyond this modification requirement for the f the product is working as advertised.",1
"the basket was easy to assemble and relatively easy to mount since i was doing it by myself. the basket was great for our trip, very sturdy and held enough luggage to make things much easier.my only real complaint is that the mounting is not as flexible as i'd like and though it says it will fit my vehicle with the factory bars it is right on the edge and really can't be mounted with bars centered in the clamps the way the instructions say it should be, that's why i only gave it stars for the way it mounts on my honda element with factory cross bars.the product shipped right on time and was delivered as predicted.",1
"this cushion makes it so i can take long road trips and my back doesn't hurt as bad. my slipped disk can make those long drives painful, but this really helps.",1
"the shade is very dark which is excellent for good sun protection, but requires the driver to be excruciatingly careful with the blind spot checks. from the point of crash safety it is much safer than any roll up shade (which can detach in a crash and injure the child).bubbles were still a problem even though i read the previous reviews and followed their suggested best practices. i cleaned the window with alcohol, and tried to smooth out the shade with a piece of plastic (bank card), but the bubbles persisted and the material kept wrinkling in the process.it's not a bad solution, and among what is available it is still my favorite, but there is much room for improvement.",1
"..and the vision of a someone who's misplaced their bifocals. unless the color of the item requiring repair exactly matches the premixed colors, you're gonna be mixing colors til the cows come home to come up with the right shade. aside from the color, it looked like a patch job as the texture didn't match. also, application wore off quickly and item reverted back to the condition it was before i struggled with this. save yourself the aggravation. put the money toward a replacement or a throw to cover the tear/hole.",1
received item. defective. called provided phone number to complain and throw rocks. service people very knowledgeable and helpfull. i am mad because i couldn't throw rocks. they sent to me a new item working and shipping stickers for defective item return to depot.,1
"tool is extremely useful and handy to have. one caveat though.... a brand new v battery only lasts several hours on it, even with the unit turned off...",1
"make sure you measure your wheel's diameter before ordering. this wheel cover is made in sizes and amazon does not make that clear when ordering. it is shipped in the smallest ""a"" size and my wheel needed the next size larger ""b"" - minimum '/ diameter. so i sent it back asking for next size up and got nothing for feedback.",1
the heavy duty park smart was very easy to assemble. has kept my garage floor clean and free of water. i can just pull my car into the garage...dripping wet with water or snow and the edges collect the water as the car is melting. very easy to vacuum up water with my wet dry vac or just mop up.,1
"a chain is only as strong as its weakest link, and the weakest link on this thing is the lock. a professional thief doesn't even have to bend anything. a pro with an easily obtainable locksmith's tool will take seconds to open the device's ""tubular lock"" (aka ""barrel lock""). (you've probably seen barrel locks on those rigid u-shaped bicycle locks and on vending machines.)hey, at least the concept is not stupid like the club, and keeping amateurs at bay is a great thing.but i think that this device can give a false sense of security. if you really care about preventing theft you'll also want something like an alarm with a kill switch.",1
i'm a driver for a mass transit company and it has been a life (back) saver. i drive - hrs a day and it has made my day go a lot more comfortable.,1
"the label on the box clearly says ""not for towing"". this is used mainly for bike rack.easy to install and quality is ok. it comes with a bolt and washer for securing the extension to your vehicle. the bolt and washer work together to prevent hitch extension from wobbling. so, it's like getting both the hitch extension and a wobbling stopper in one good price.in summary, it serves the intended purpose well with the addition of wobbling stopper. good deal.",1
"like some of the others i thought (wrongly so) that generic parts store soap would do just as well as meguiars. wrong wrong wrong! ! ! my baby (' black cobra svt) saw the difference the very st wash. meguiars gold works faster and better and the cost per was works out about the same, and the difference in the looks is huge, like u just did a quick detail to the paint.",1
"extremely poor technical support. i have contacted bulldog several times via phone and left messages. if you call the wait time is extremely long and you can leave a voice message with your phone number and they will call you back, right??? i have sent multiple e-mails, received back nothing. if you expect support troubleshooting any issues this is not the product to buy. packaging was very damaged as well.",1
"i bought this cable expecting an update from actron. after reading the other reviews, i figured that after two years actron would get their act together and release an update. however, i checked today and still no update. why would you release a product that is useless for over years!! the scanner works great, this cable is not worth buying unless they come out with an update. save your money and invest it in a better actron scanner.",1
the chrome finish on the helmet is on the better side of what i have owned. the padding on the inside is nice for the first month. then it wears down and your forhead is rubbing against styrofoam. it also leaves a mark on your forehead from the styrofoam.,1
"when i received this box i was quite disappointed with its quality and functionality. the construction looks flimsy and the plastic looks cheap. i've expected that there will be separate sections for the reader and for the cables. nope. there are no separate sections and worst, placing the reader leaves not that much space for the two cables (one cable to connect the reader to your car and one usb cable). actually, i keep both cables on top of each other. one can argue that i don't need the usb cable but it actually fills the empty space above the obd ii cable.in general, this case holds the reader and the cables, but i would go for something which offers more space for all equus accessories.",1
"i bought this to use with a vivair air compressor that draws about a. it will work off some accessory sockets, my bimmer works for instance, but not for very long without the engine running. in my truck, the amp draw is high for the accessory socket and it is only active with the engine running. this is a bit of a pain when you want to check and air up your tires. so i clip this to the battery terminals and i am good to go. the clips are not huge but work fine for me and the construction overall is fine. it is nothing very fancy but it is well worth the modest price imho.",1
"this really is a great item for keeping things in place in the back of my fj cruiser. however, it has a petroleum base odor which i cannot get rid of so i cannot keep it in my fj all the time and have to remember to put it in when i am going to need it. i would give it stars if it didn't have that odor.",1
i purchased the autoxray codescout to read computer codes from my volvo. it worked/works fine except for one thing. the advertising did not say (and should have said) that it does not turn off the engine maintenance reminder light. i may have looked for another code reader if i had known that.,1
"i bought a rs and tried to install it on my ford ranger and couldn't do it. i got the starter and stop features to work, but the &quot;finder&quot; and &quot;panic&quot; features dont...because i didnt hook it up to my horn and lights. it's pretty damn hard to install, esspecially if you are a rookie at car wiring. tech support didn't help either, too slow and they never answer their phone. but over this item is dope, it works great but the only down side is the installation difficulty.",1
"we bought this generator weeks ago in the middle of a bad ice storm because of forcast of major extended power outages in our area. upon arrival we unpacked it and did a test-run. it started instantly on the first pull and ran great, but would not produce any voltage at all. we loaded it up and took it into town to the porter-cable service center ( mile drive) and left it with them for repair. a few days later it was repaired and ready to go. the technician said it had become ""demagnetized"" from being in storage a long time. we took it home and tested it again. we connected the heating system, several lights, the water well, the fridge, a tv, and a portable electric heater for a total of about , watts and ran it for hours with no problems. i think it will probably be a good unit and should perform for years to come. it runs relatively quiet too, and starts very fast and easy!",1
"my night vision ain't what it used to be! i have tried several aftermarket bulbs and found these to be the best. you can find brighter replacements, but the design of these is just far superior. i compared another brighter bulb by razo with a piia and found the color and beam pattern worked better with the piia.keep at least a spare on hand, since these bulbs are fragile. this purchase was to replace my previous bulbs from about a year ago. if the bulb life seems unsatisfactory, try the inferior designs that only last a few months.",1
"wow i thought thule was the company for this type of stuff. boy was i mad after a trip from nj to sc. the bag was mounted to my roofrack and was a little noisy (top be expected). but when i got to sc and opened the bag....the horror! the inside lining shredded and flaked off on everything! there were also holes along the to seam! what a mess...and i couldn't use the bag on the way home....had to ship my stuff home! i just wrote thule....we'll see if they come thru for the customersept. , thule sent me a replacement, an escape . great customer service....but does this mean the escape is better? is the quest inferior? there was no coorespondence with the repalcement...i'll try it out this summer.",1
"this is a great product and a more economical alternative to the weathertech brand. it fit my grand cherokee ltd is perfectly. its nice and thick, so it seems like it'll withstand some abuse. it's shipped rolled up tightly in a box, so it took a couple of days for it to settle to the proper shape by adding weights to the corners.",1
"we ordered this for an f based on the size. while the product worked well for the smaller cars it did not fully cover the truck windshield. we measured the windshield first before ordering so we were both a little suprised it did not fully cover the glass. we will keep this around for other vehicles as it does work well, but don't expect this to cover as much glass area as advertised.",1
i ordered these after i finally got around to replacing my jeep wrangler's headlights with silverstars. these were for my foglights and between those and the headlights light brightness and reach were increased %. the only reason i didn't give stars is because my bmw's have xenons and those are better still. i was next to a lexus with regular lights one morning and mine were definitely brighter. a friend with a jeep wrangler is planning to get some after seeing the difference.,1
"i looked at actron, sun, autoxray, and equus. settled on this as the best compromise between ability and price. purchased to use on a ' vw, k miles. it was sputtering badly and i had looked at several things to no avail. as soon as i hooked this up it gave me diag' codes for # and # cylinders misfiring. i now had a direction to look. the fuel injector connector for # was loose and the spark plug wire for # was high ohm. it's already paid for itself. they did fail to include the users manual cd but an email had it to me in less than a week. -b-",1
this works fine - got it in the time promised. the only difficulty is that there is not much of an instruction manual.,1
"i first bought one of these wheelcovers in an auto parts store couple of years ago, but the inside plastic edge on the first one had started cracking from sun and heat. since i really like the soft effect these covers give, i decided to buy a replacement. unfortunately, the replacement i bought online from amazon is not nearly as nice as the one it is replacing (even though it is the same brand). the problems are: () the new cover is not wide enough to go all the way around the wheel and leave the seams on the inside of the wheel (this means you touch the seams when you grip the wheel); ()this cover is not nearly as soft as the original, and () the cover fabric on this one is slightly wrinkly rather than perfectly smooth like it was on the original. this said though, it is still better than no cover.",1
"it's a decent and basic product, for what it is.you absolutely must keep the batteries charged, or they will die, never to return.if you buy one of these that's been sitting on a shelf too long, you are buying a gigantic paperweight. not the fault of the product. blame the retailer.the batteries are the business end of the deal here. replacement batteries are available for $/pop. if you find one of these dead at a garage sale for $, you can restore it to new again for $.as many reviewers have stated, if you add more batteries, you get exactly that much more back-up capacity. it's a lot cheaper to add batteries than to buy multiple units.as is, it's capacity is indeed pretty limited. but then, electricity is very useful, even in limited capacities.",1
the grit guard is a basic utility but is a staple of every single car wash. the grit guard saves your mitts and saves your paint by not allowing the wash mitt to sit in the dirty water at the bottom of your wash bucket.the only think better would be a taller grit guard.,1
"we purchased these rain coats for our atv's when we ride them in the snow or mud. the fit appears to be in-line with the sizing chart, and they breathe well. this helps in warmer temperatures and allows you to layer underneath in colder temps. add some thermal underwear, perhaps a fleece pullover, and a balaclava beneath your helmet, and you are perfectly outfitted for the snow and cold.",1
setting up is a snap: () i mounted the sensor at the front bumper level. () mount the light at eye level. () connect the curly wire from the sensor to the light and connect the a/c adapter. () park the car at the closest position. () turn on the device. that's it!pro: it does exactly what it supposed to do.con: the battery last less than one week! must use the power adapter.,1
i bought a pair of these for my load warrior basket. it's not obvious from the specs but these are thin plastic covers with a metal lock. some leverage with a screwdriver should break them off. they're better than nothing but pricey for what you get. try buying one pair and not two as the manufacturer's description recommends and see how you like them.,1
